         633662181 function calls (624021167 primitive calls) in 545.928 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   123609    0.095    0.000    0.095    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexing.py:237(loc)
   282528    0.094    0.000    0.836    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexers.py:52(is_list_like_indexer)
    17661    0.094    0.000    4.267    0.000 ..\highway_env\envs\common\observation.py:218(<listcomp>)
    52977    0.094    0.000    0.153    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\generic.py:3584(_set_is_copy)
    35322    0.094    0.000    0.228    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\base.py:1216(_set_names)
   211932    0.094    0.000    0.094    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\concat.py:476(<genexpr>)
    88305    0.093    0.000    0.210    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\common.py:1025(is_datetime_or_timedelta_dtype)
    16900    0.093    0.000    0.492    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\functional.py:1211(norm)
    70644    0.092    0.000    0.594    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\generic.py:5218(_consolidate)
   819923    0.092    0.000    0.092    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\_jit_internal.py:750(is_scripting)
   205442    0.092    0.000    0.124    0.000 ..\highway_env\utils.py:30(not_zero)
    70632    0.091    0.000    0.216    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexers.py:68(is_scalar_indexer)
    70632    0.090    0.000    2.853    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\blocks.py:244(make_block)
    17661    0.089    0.000    0.095    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\managers.py:1930(<listcomp>)
   123609    0.089    0.000    0.531    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\inference.py:185(is_array_like)
    52977    0.089    0.000    0.783    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\base.py:3197(_convert_listlike_indexer)
    35322    0.088    0.000    1.047    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\reshape\concat.py:534(_get_concat_axis)
    35322    0.088    0.000    0.170    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\base.py:1193(_validate_names)
   105960    0.088    0.000    0.566    0.000 {method 'all' of 'numpy.ndarray' objects}
    17661    0.087    0.000    4.739    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\concat.py:306(_concatenate_join_units)
   105966    0.087    0.000    2.020    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\common.py:598(is_excluded_dtype)
    35322    0.086    0.000    0.116    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\api.py:95(_get_distinct_objs)
    17661    0.086    0.000    0.372    0.000 ..\highway_env\envs\common\abstract.py:218(_get_available_actions)
    70632    0.086    0.000    0.552    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\blocks.py:675(copy)
    35322    0.085    0.000    1.055    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\base.py:793(copy)
   194247    0.085    0.000    0.117    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\base.py:3899(_get_engine_target)
   194271    0.085    0.000    0.115    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\concat.py:550(_next_or_none)
    88305    0.085    0.000    1.187    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\common.py:1180(needs_i8_conversion)
   141288    0.084    0.000    0.084    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\concat.py:174(__init__)
    17661    0.084    0.000    0.256    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\concat.py:498(_trim_join_unit)
    70632    0.084    0.000    0.800    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\base.py:613(view)
   105966    0.084    0.000    0.109    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\base.py:1213(_get_names)
   211908    0.083    0.000    0.083    0.000 {pandas._libs.algos.ensure_int64}
   105966    0.082    0.000    0.251    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\frame.py:585(shape)
    35322    0.080    0.000    4.983    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\reshape\concat.py:520(<listcomp>)
    35316    0.080    0.000    6.184    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\generic.py:5270(values)
    35322    0.079    0.000    5.114    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\reshape\concat.py:517(_get_new_axes)
     5394    0.079    0.000    0.931    0.000 ..\highway_env\utils.py:101(has_corner_inside)
     3413    0.079    0.000   37.180    0.011 ..\highway_env\envs\common\abstract.py:307(_simulate)
    70632    0.079    0.000    5.738    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\managers.py:542(setitem)
    70632    0.076    0.000    0.253    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\cast.py:1700(convert_scalar_for_putitemlike)
    17661    0.076    0.000    1.127    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\managers.py:1660(create_block_manager_from_blocks)
    53940    0.074    0.000    0.074    0.000 {method 'dot' of 'numpy.ndarray' objects}
    17667    0.074    0.000    0.074    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
    17661    0.074    0.000    0.074    0.000 {method 'argsort' of 'numpy.ndarray' objects}
    35316    0.073    0.000    0.111    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\_config\config.py:557(_get_root)
   105954    0.072    0.000    0.072    0.000 {built-in method pandas._libs.missing.checknull}
    35322    0.072    0.000    0.099    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\api.py:233(_sanitize_and_check)
    70632    0.072    0.000    0.072    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\_config\config.py:571(_get_deprecated_option)
    35322    0.071    0.000    3.857    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\reshape\concat.py:524(_get_comb_axis)
   229581    0.071    0.000    0.071    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\blocks.py:311(shape)
    17667    0.070    0.000    0.070    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
   500750    0.070    0.000    0.070    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\fromnumeric.py:2029(_clip_dispatcher)
    52977    0.069    0.000    0.565    0.000 {method 'sum' of 'numpy.ndarray' objects}
   618061    0.069    0.000    0.069    0.000 {built-in method builtins.callable}
    70632    0.069    0.000    0.869    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\managers.py:804(copy_func)
     1300    0.069    0.000    1.848    0.001 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\adam.py:55(step)
   211932    0.069    0.000    0.382    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\concat.py:148(<genexpr>)
   158937    0.069    0.000    0.082    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\managers.py:233(_is_single_block)
   105954    0.069    0.000    0.098    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\missing.py:665(clean_reindex_fill_method)
    35322    0.068    0.000    0.611    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\base.py:1246(set_names)
    52977    0.067    0.000    0.067    0.000 {method 'take' of 'numpy.ndarray' objects}
   211920    0.067    0.000    0.067    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\common.py:194(<genexpr>)
   141288    0.065    0.000    0.065    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\concat.py:128(is_nonempty)
    35322    0.065    0.000    0.357    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\api.py:271(get_consensus_names)
    70632    0.064    0.000    0.201    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexers.py:91(is_empty_indexer)
    35316    0.064    0.000    0.064    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\numerictypes.py:621(<listcomp>)
    35322    0.064    0.000    2.481    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\concat.py:49(<listcomp>)
   247244    0.064    0.000    0.064    0.000 {method 'copy' of 'dict' objects}
    52977    0.064    0.000    0.355    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\managers.py:156(from_blocks)
     1300    0.063    0.000    0.063    0.000 {built-in method stack}
   229569    0.062    0.000    0.062    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\base.py:590(dtype)
    19015    0.062    0.000    0.062    0.000 {method 'numpy' of 'torch._C._TensorBase' objects}
    47208    0.061    0.000    0.205    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\tensor.py:596(__hash__)
    35322    0.061    0.000    0.256    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\reshape\concat.py:380(<listcomp>)
    52977    0.061    0.000    0.133    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\base.py:723(_assert_take_fillable)
     2755    0.060    0.000    0.060    0.000 {method 'acquire' of '_thread.lock' objects}
     2574    0.060    0.000    0.331    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\utils\tensorboard\summary.py:233(scalar)
    70632    0.059    0.000    0.059    0.000 {method 'index' of 'range' objects}
    70632    0.059    0.000    0.281    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\managers.py:697(is_mixed_type)
   158949    0.058    0.000    0.100    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\concat.py:144(<genexpr>)
    52977    0.058    0.000    0.058    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\construction.py:643(<listcomp>)
    35316    0.057    0.000    0.422    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\_config\config.py:104(_get_option)
   105954    0.057    0.000    0.219    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\managers.py:1861(_shape_compat)
   415181    0.057    0.000    0.057    0.000 {built-in method builtins.abs}
   105954    0.057    0.000    0.736    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\_methods.py:37(_amax)
    70632    0.056    0.000    0.337    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\generic.py:5242(<lambda>)
    52977    0.055    0.000   18.986    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\construction.py:709(_convert_object_array)
    35322    0.054    0.000    3.761    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\api.py:65(get_objs_combined_axis)
    70632    0.054    0.000    0.075    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexers.py:117(check_setitem_lengths)
    70644    0.054    0.000    0.119    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\concat.py:139(<listcomp>)
    35322    0.053    0.000    0.068    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\concat.py:233(get_reindexed_values)
   282546    0.053    0.000    0.053    0.000 {pandas._libs.lib.is_iterator}
   105960    0.053    0.000    0.478    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\_methods.py:56(_all)
    86175    0.052    0.000    0.052    0.000 ..\highway_env\vehicle\kinematics.py:114(act)
    69913    0.052    0.000    0.761    0.000 <__array_function__ internals>:2(argmin)
    69913    0.051    0.000    0.664    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\fromnumeric.py:1195(argmin)
    35322    0.051    0.000    0.091    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\reshape\concat.py:567(<listcomp>)
    70632    0.051    0.000    0.483    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\generic.py:5240(_is_mixed_type)
59772/16422    0.050    0.000    0.055    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\module.py:1222(named_modules)
   211908    0.050    0.000    0.050    0.000 {pandas._libs.algos.ensure_platform_int}
   313697    0.049    0.000    0.113    0.000 {method 'add' of 'set' objects}
    70632    0.049    0.000    0.918    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\managers.py:807(<listcomp>)
    70632    0.047    0.000    0.359    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\cast.py:780(maybe_infer_dtype_type)
   158931    0.047    0.000    0.060    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\managers.py:1689(<genexpr>)
    35316    0.047    0.000    0.469    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\_config\config.py:232(__call__)
   141264    0.047    0.000    0.060    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexers.py:85(<genexpr>)
    35322    0.046    0.000    0.059    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\frozen.py:66(__getitem__)
    70644    0.046    0.000    0.714    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\managers.py:1903(<lambda>)
     1300    0.046    0.000    0.701    0.001 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\utils\clip_grad.py:36(<listcomp>)
    10127    0.046    0.000   20.481    0.002 ..\highway_env\road\road.py:281(act)
   105954    0.046    0.000    0.051    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\construction.py:638(<genexpr>)
   295914    0.045    0.000    0.045    0.000 ..\highway_env\road\lane.py:158(heading_at)
    48546    0.045    0.000    0.045    0.000 ..\highway_env\utils.py:43(point_in_rectangle)
    88299    0.045    0.000    0.045    0.000 ..\highway_env\envs\common\observation.py:30(observer_vehicle)
     1300    0.044    0.000    0.532    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\optimizer.py:167(zero_grad)
    35874    0.044    0.000    0.053    0.000 ..\highway_env\road\road.py:147(side_lanes)
   211896    0.043    0.000    0.043    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\blocks.py:201(internal_values)
    52977    0.043    0.000    0.674    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\base.py:3219(_convert_arr_indexer)
    17065    0.042    0.000    6.031    0.000 ..\highway_env\envs\common\action.py:193(act)
    17655    0.042    0.000    1.035    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\managers.py:1879(_interleaved_dtype)
    89903    0.042    0.000    0.042    0.000 {method 'startswith' of 'str' objects}
    17661    0.042    0.000    0.206    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\shape_base.py:223(vstack)
    70644    0.041    0.000    0.100    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\common.py:197(any_not_none)
    37682    0.040    0.000    0.049    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\getlimits.py:366(__new__)
    13540    0.040    0.000    0.074    0.000 ..\highway_env\envs\highway_env_v1.py:187(_is_terminal)
   247230    0.040    0.000    0.040    0.000 {pandas._libs.lib.is_bool}
    35322    0.040    0.000    0.086    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\concat.py:194(dtype)
     3533    0.039    0.000    0.083    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\_methods.py:143(_mean)
    70632    0.039    0.000    0.039    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexing.py:100(iloc)
    35322    0.038    0.000    0.095    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\api.py:91(<listcomp>)
    35506    0.038    0.000    0.038    0.000 {method 'split' of 'str' objects}
    17082    0.037    0.000    0.254    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\module.py:1055(_named_members)
    70644    0.037    0.000    0.037    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\concat.py:147(<setcomp>)
    15696    0.037    0.000    0.037    0.000 {method 'to' of 'torch._C._TensorBase' objects}
   249955    0.037    0.000    0.037    0.000 {method 'items' of 'dict' objects}
    52977    0.036    0.000    0.495    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\_methods.py:45(_sum)
   229563    0.036    0.000    0.036    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\base.py:1378(nlevels)
    88299    0.036    0.000    0.036    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\frame.py:421(_constructor)
     1300    0.036    0.000    0.045    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\tensor.py:21(wrapped)
   105954    0.036    0.000    0.036    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\blocks.py:229(fill_value)
    18475    0.035    0.000    1.369    0.000 ..\highway_env\vehicle\behavior.py:102(step)
    71953    0.035    0.000    0.035    0.000 {built-in method builtins.min}
     7064    0.035    0.000  364.264    0.052 ..\highway_env\envs\common\observation.py:408(observe)
   229557    0.035    0.000    0.035    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\shape_base.py:78(_atleast_2d_dispatcher)
   123621    0.035    0.000    0.035    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\managers.py:259(items)
   211932    0.034    0.000    0.034    0.000 {pandas._libs.algos.ensure_object}
    70644    0.034    0.000    0.045    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\util\_validators.py:208(validate_bool_kwarg)
    17091    0.033    0.000    0.033    0.000 {method 'detach' of 'torch._C._TensorBase' objects}
    52971    0.032    0.000    0.162    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\blocks.py:213(get_values)
    35316    0.032    0.000    0.089    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\_config\config.py:610(_warn_if_deprecated)
   158949    0.032    0.000    0.032    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\concat.py:483(<genexpr>)
    52983    0.031    0.000    0.031    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\concat.py:66(<listcomp>)
     1300    0.031    0.000    0.058    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\tensor.py:513(__rdiv__)
    18475    0.031    0.000    0.580    0.000 ..\highway_env\vehicle\behavior.py:186(change_lane_policy)
   105954    0.031    0.000    0.043    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\construction.py:683(<genexpr>)
    35316    0.031    0.000    0.031    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\_config\config.py:539(_select_options)
   123636    0.030    0.000    0.030    0.000 {method 'upper' of 'str' objects}
   194271    0.030    0.000    0.030    0.000 {built-in method builtins.next}
   105954    0.030    0.000    0.030    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\missing.py:75(clean_fill_method)
    17661    0.029    0.000    0.046    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\construction.py:289(_prep_ndarray)
   105966    0.029    0.000    0.085    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\reshape\concat.py:570(<genexpr>)
    18365    0.029    0.000    0.436    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\functional.py:1581(log_softmax)
    17661    0.028    0.000    3.964    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\construction.py:450(_get_axes)
    70632    0.028    0.000    0.042    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\common.py:283(is_null_slice)
     1950    0.028    0.000    0.521    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\utils\tensorboard\writer.py:348(add_scalars)
    17661    0.027    0.000    0.027    0.000 ..\highway_env\envs\common\observation.py:214(<listcomp>)
   105960    0.027    0.000    0.027    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\numeric.py:81(_validate_dtype)
    52977    0.027    0.000    0.036    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\base.py:5626(ensure_has_len)
      650    0.027    0.000    0.027    0.000 {built-in method torch._C._nn.mse_loss}
    17661    0.027    0.000    0.095    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\concat.py:317(<listcomp>)
   210674    0.026    0.000    0.026    0.000 {method 'keys' of 'dict' objects}
    48546    0.026    0.000    0.073    0.000 <__array_function__ internals>:2(squeeze)
    17661    0.026    0.000    0.130    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\fromnumeric.py:999(argsort)
   141264    0.026    0.000    0.026    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\managers.py:388(<dictcomp>)
     4373    0.026    0.000    0.124    0.000 ..\highway_env\vehicle\behavior.py:141(desired_gap)
    35322    0.026    0.000    0.052    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\reshape\concat.py:511(_get_result_dim)
    35322    0.026    0.000    0.030    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\concat.py:185(needs_filling)
     5573    0.026    0.000    0.284    0.000 ..\highway_env\vehicle\controller.py:306(speed_to_index)
    17661    0.025    0.000    0.172    0.000 <__array_function__ internals>:2(argsort)
    35322    0.024    0.000    0.024    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\api.py:254(<setcomp>)
     3413    0.024    0.000    6.056    0.002 ..\highway_env\envs\common\action.py:218(act)
     1300    0.024    0.000    0.024    0.000 {method 'reciprocal' of 'torch._C._TensorBase' objects}
    35322    0.024    0.000    0.036    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\concat.py:493(<genexpr>)
   105966    0.024    0.000    0.024    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\common.py:180(<genexpr>)
    34130    0.023    0.000    0.023    0.000 ..\highway_env\envs\highway_env_v1.py:65(<listcomp>)
    35322    0.023    0.000    0.023    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\common.py:176(not_none)
   141288    0.023    0.000    0.023    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\common.py:201(<genexpr>)
    70632    0.023    0.000    0.032    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\common.py:303(is_full_slice)
    17661    0.023    0.000    0.059    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\common.py:1223(is_numeric_dtype)
    20478    0.023    0.000    2.893    0.000 ..\highway_env\envs\highway_env_v1.py:58(<genexpr>)
     1300    0.022    0.000    0.022    0.000 {built-in method mean}
    46104    0.022    0.000    0.022    0.000 {method 'transpose' of 'numpy.ndarray' objects}
    35322    0.022    0.000    0.030    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\blocks.py:111(_simple_new)
   106086    0.022    0.000    0.022    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\multiarray.py:143(concatenate)
    18365    0.022    0.000    0.457    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\activation.py:1268(forward)
    17065    0.021    0.000    0.048    0.000 p:\学校相关\比赛、项目及其他\2022交科校赛\MARL_CAVs\MARL_CAVs-main\MARL\common\utils.py:32(index_to_one_hot)
   105954    0.021    0.000    0.021    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\multiarray.py:468(can_cast)
       65    0.020    0.000    0.020    0.000 {built-in method nt.stat}
    17661    0.020    0.000    0.267    0.000 <__array_function__ internals>:2(vstack)
   190737    0.020    0.000    0.020    0.000 {built-in method builtins.id}
    17655    0.020    0.000    0.028    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\managers.py:1895(<listcomp>)
    52965    0.020    0.000    0.235    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\cast.py:1494(<genexpr>)
    35322    0.020    0.000    0.020    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\blocks.py:287(_slice)
     5573    0.019    0.000    0.019    0.000 {method 'round' of 'numpy.ndarray' objects}
    17661    0.019    0.000    0.025    0.000 ..\highway_env\envs\common\observation.py:227(<listcomp>)
   105980    0.019    0.000    0.019    0.000 {method 'pop' of 'dict' objects}
    52977    0.019    0.000    0.019    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\compat\numpy\function.py:48(__call__)
    35310    0.019    0.000    0.048    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\cast.py:1472(<genexpr>)
       13    0.018    0.001    0.019    0.001 p:\学校相关\比赛、项目及其他\2022交科校赛\MARL_CAVs\MARL_CAVs-main\MARL\single_agent\Memory_common.py:57(sample)
    17661    0.018    0.000    0.062    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\concat.py:490(_is_uniform_reindex)
     2574    0.018    0.000    0.103    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\utils\tensorboard\writer.py:84(add_summary)
   105955    0.017    0.000    0.017    0.000 {method 'extend' of 'list' objects}
    82047    0.016    0.000    0.016    0.000 ..\highway_env\envs\highway_env_v1.py:141(<genexpr>)
     2590    0.016    0.000    0.016    0.000 {method 'SerializeToString' of 'google.protobuf.pyext._message.CMessage' objects}
    35310    0.016    0.000    0.031    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\cast.py:1487(<genexpr>)
    48546    0.015    0.000    0.023    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\fromnumeric.py:1428(squeeze)
    80690    0.015    0.000    0.015    0.000 ..\highway_env\envs\highway_env_v1.py:188(<genexpr>)
    35322    0.015    0.000    0.015    0.000 {method 'view' of 'numpy.ndarray' objects}
     2608    0.015    0.000    0.046    0.000 X:\Anaconda\envs\marl_cav\lib\queue.py:115(put)
    52965    0.015    0.000    0.022    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\cast.py:1478(<genexpr>)
      650    0.015    0.000    0.015    0.000 {built-in method clamp}
    35316    0.015    0.000    0.031    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\_config\config.py:598(_translate_key)
    88293    0.015    0.000    0.015    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\base.py:561(<lambda>)
     7472    0.015    0.000    0.020    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\module.py:781(__setattr__)
    52983    0.015    0.000    0.021    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\concat.py:332(<genexpr>)
    17655    0.015    0.000    0.015    0.000 {built-in method fromkeys}
    82047    0.015    0.000    0.015    0.000 ..\highway_env\envs\highway_env_v1.py:140(<genexpr>)
       21    0.015    0.001    0.015    0.001 {built-in method io.open}
     1300    0.014    0.000    0.385    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\utils\clip_grad.py:27(<listcomp>)
